date,rsi,wr,vwap,adtv,ao,sma_5d,sma_15d,sma_30d,adj_close_price
2017-10-12,50.02039583297071,-22.624434389140262,222.30044351232752,27969770.772727273,-1.5109335294116875,155.91799999999998,154.264,157.09733333333332,151.064212436496
2017-10-11,52.00635719221569,-16.40271493212656,222.32035955396782,30490105.363636363,-1.9629544117646844,155.796,154.09,157.34233333333336,150.111581247808
2017-10-10,49.820004235704914,-23.75565610859721,222.34123360275348,31157158.0,-2.7013073529411145,155.182,154.058,157.55433333333335,150.640820797079
2017-10-09,49.62329737511811,-26.59340659340647,222.36055561072345,31747818.045454547,-3.1836602941175727,154.898,154.24666666666664,157.74000000000004,150.015355875213
2017-10-06,47.917048815887945,-42.13006597549475,222.38078484137046,32005344.363636363,-3.6997058823529017,154.49200000000002,154.43533333333335,157.874,149.957620651656
2017-10-05,48.169541698536804,-45.061728395061834,222.40274592769103,32198261.09090909,-4.182441176470604,154.256,154.74066666666664,158.00633333333334,149.438003639645
2017-10-04,42.163825399760256,-63.42082980524986,222.4296792356735,32573376.772727273,-4.5666764705882485,153.834,154.93333333333334,158.15933333333334,149.52460647498
2017-10-03,44.6808234655591,-54.95342929720582,222.45585596983057,32410981.363636363,-4.6130805882352774,153.984,155.34466666666668,158.36933333333334,147.68670185842
2017-10-02,42.5470652174854,-60.62658763759522,222.47656684417532,32890745.136363637,-5.148183529411739,153.71599999999998,155.76999999999998,158.46033333333335,148.648955584368
2017-09-29,43.26403144617875,-66.48648648648646,222.5007360733823,33280324.318181816,-5.939565882352952,153.064,156.28266666666664,158.58333333333334,148.004245587983
2017-09-28,40.75193583685695,-72.16216216216216,222.5348789566805,33426556.136363637,-6.394754117647068,152.618,156.58333333333334,158.70800000000003,148.302544243027
2017-09-27,42.73923894383466,-65.74324324324333,222.56347139568976,33606579.63636363,-6.350254117647097,152.64000000000001,157.11533333333333,158.96366666666668,147.494251113231
2017-09-26,39.60116907028003,-73.1081081081082,222.59628311982405,33605481.27272727,-6.145395588235289,153.00799999999998,157.62733333333333,159.20933333333338,148.408392152881
2017-09-25,31.29322334563463,-90.60810810810803,222.64436217070292,32839975.5,-5.0984838235294205,154.12599999999998,158.22333333333336,159.43300000000005,147.359535591598
2017-09-22,33.50747605581934,-90.28487947406877,222.70467383701242,31704145.727272727,-3.5626911764705653,155.74999999999997,159.12333333333333,159.66400000000002,144.867298441394
2017-09-21,36.167576734652,-94.74979491386394,222.7672302888214,30565924.90909091,-2.0995735294117424,157.34799999999998,159.93066666666667,159.7783333333333,146.156718434164
2017-09-20,41.65374703743882,-79.83798379837998,222.815683880998,30067471.181818184,-1.259691176470625,158.32599999999996,160.59466666666668,160.03399999999996,147.600099023085
2017-09-19,48.42341642891532,-88.3357041251779,222.8814064376171,28944873.90909091,-0.737867647058863,159.042,161.05066666666667,160.16766666666666,150.178939008624
2017-09-18,48.24724650119663,-89.18918918918932,222.90623377709187,29280154.136363637,0.002073529411745767,159.468,161.23333333333338,160.1703333333333,152.738533919645
2017-09-15,51.544164503915205,-71.97724039829305,222.94021936943386,29258078.227272727,0.6412058823529492,160.034,161.3126666666667,160.0943333333333,152.680798696088
2017-09-14,47.10612764475403,-94.7368421052631,222.9986408708273,28381011.863636363,0.999705882352913,159.784,161.27200000000002,159.95066666666662,153.845125704484
2017-09-13,50.805898766722336,-75.24893314366986,223.02709062861112,28325910.0,1.7489411764705949,160.38,161.38533333333334,159.91266666666664,152.305519742968
2017-09-12,54.303802169674775,-63.65054602184066,223.08135894730012,27480301.863636363,2.472941176470556,160.832,161.39399999999998,159.59266666666664,153.623807347516
2017-09-11,56.20432608314733,-49.710982658959594,223.16538505135105,26081749.954545453,2.932264705882318,161.076,161.1506666666667,159.18833333333336,154.788134355913
2017-09-08,48.73298887447502,-64.19190429200701,223.2025635182112,25834055.954545453,3.883499999999998,161.58599999999998,160.88400000000001,158.78833333333333,155.403976740519
2017-09-07,57.008524077851945,-37.43679996744629,223.23721414965667,26179254.181818184,5.014911764705857,162.66,160.83266666666665,158.51933333333332,152.64230854705
2017-09-06,59.32031977213843,-30.824321712326658,223.26302584600668,26176609.59090909,5.708882352941146,163.078,160.81199999999998,158.25933333333333,155.173035846292
2017-09-05,59.91033371276857,-29.094904322525995,223.28831885428087,26126978.954545453,5.995470588235264,163.278,160.7913333333333,157.95366666666666,155.798500768158
2017-09-01,67.09083210638777,-9.054008687778976,223.32258077654086,26016114.5,6.089970588235246,163.156,160.64266666666668,157.6206666666667,155.962083901569
2017-08-31,66.99761033883698,-5.526094857543747,223.3412402935935,28440921.272727273,5.643911764705848,162.318,160.20466666666664,157.16133333333335,157.857723741685
2017-08-30,65.82914747291687,-6.150411735896675,223.3714950237318,28831082.59090909,5.233794117646994,161.372,159.62599999999995,156.70600000000002,157.809611055388
2017-08-29,65.05137190631177,-2.473498233215639,223.40270089934756,28493643.318181816,4.997764705882332,160.698,159.4733333333333,156.29500000000002,157.184146133522
2017-08-28,62.45430099314713,-13.197969543147114,223.43723123295243,27934404.363636363,4.9601176470588655,160.072,159.28466666666665,155.86733333333333,156.760754494105
2017-08-25,59.315518966053745,-33.629441624365214,223.4680736128174,28230330.045454547,4.53330411764702,159.22,159.10733333333334,155.47033333333331,155.375109128741
2017-08-24,58.12426359278113,-41.11675126903531,223.49896955312434,27789461.318181816,4.620980588235284,158.748,158.876,155.10966666666664,153.825880629965
2017-08-23,60.090349432117,-32.10659898477161,223.52316426658712,27745598.318181816,5.01227470588239,158.466,158.62933333333334,154.72633333333332,153.258150931656
2017-08-22,59.734087415801895,-34.64467005076131,223.54676913439016,27840783.727272727,5.83503941176474,158.66,158.44,154.25166666666664,153.941351077079
2017-08-21,54.93387745457786,-67.25888324873078,223.57328865767195,28052058.5,6.715161470588214,159.024,157.7913333333333,153.77666666666664,153.74890033189
2017-08-18,55.628745183051066,-35.53191489361697,223.60696013125522,27637295.772727273,7.672813235294171,159.552,157.226,153.37166666666664,151.275908256205
2017-08-17,56.45185912252367,-32.33657858136286,223.6414071901556,27341609.40909091,7.919210882352957,159.54799999999997,156.69266666666667,152.92766666666665,151.554961836729
2017-08-16,63.999447616343936,-10.848400556328253,223.67605588765662,26883801.545454547,7.985152058823616,159.04000000000002,156.206,152.42333333333332,151.90137317807
2017-08-15,65.71565188918882,-3.9946290701577682,223.70913671981148,26707521.727272727,8.24818000000002,159.062,155.70666666666665,151.86133333333333,154.874737191248
2017-08-14,63.252078271043295,-13.626978664831507,223.74433950981825,26283275.09090909,8.503430000000066,158.75799999999998,155.11599999999996,151.25799999999998,155.500202113114
2017-08-11,59.60151073720823,-29.938059187887283,223.7715198597358,26423122.318181816,8.538498823529437,158.55,154.59866666666667,150.73033333333333,153.816258092706
2017-08-10,55.89340734547742,-44.80385409497604,223.80493134387677,26360730.59090909,8.712230588235343,158.33199999999997,154.118,150.27033333333333,151.53571676221
2017-08-09,72.25999278817746,-5.299380591878941,223.8574873392346,25405165.272727273,8.807673235294146,158.382,153.786,149.95400000000004,149.457248714164
2017-08-08,70.90954593749139,-12.044046799724708,223.88926751438382,25176033.727272727,8.797448235294127,157.598,153.11666666666667,149.37633333333335,154.374365253755
2017-08-07,69.09932379908707,-7.5502008032128405,223.93364446201716,24403116.272727273,7.066477647058832,155.592,152.45,148.901,153.435045261525
2017-08-04,65.27602966991233,-26.98795180722905,223.9612899065834,24505773.59090909,5.723910294117644,153.576,151.83333333333334,148.48333333333338,152.217763230777
2017-08-03,63.86947100673205,-33.574297188755104,223.98794804387572,24551669.272727273,4.744998529411788,152.198,151.34333333333333,148.12466666666668,149.89821794384
2017-08-02,68.82605496669757,-20.963855421686876,224.02340667918142,23968967.09090909,4.0265897058823725,151.19599999999997,150.82333333333332,147.80133333333333,149.112256317687
2017-08-01,53.78727396078332,-46.08187134502915,224.11273817382997,21836571.954545453,3.4959132352941253,150.45999999999998,150.06333333333333,147.39699999999996,150.617085284833
2017-07-31,49.582473218583594,-57.360959651036104,224.16354250850046,21660695.727272727,4.285589705882387,150.998,149.762,147.27333333333334,143.82139268798
2017-07-28,52.15283256769708,-46.72216441207079,224.19226996830875,21762355.363636363,4.818589705882346,151.67000000000002,149.5173333333333,147.05800000000002,142.556186167832
2017-07-27,55.854106455362555,-32.29755178907726,224.21701356765274,22105457.09090909,4.782266176470586,151.824,149.16266666666664,146.88433333333333,143.294223304585
2017-07-26,68.13917701671222,-4.261106074342691,224.26312917043674,21797094.545454547,4.719060294117696,151.78000000000003,148.64066666666665,146.70433333333332,144.310222479855
2017-07-25,66.4372955430184,-9.623797025371774,224.2846855445717,22690659.90909091,4.10603088235294,151.292,148.016,146.4753333333333,147.089842865027
2017-07-24,64.86396016377456,-3.489531405782595,224.31070790783045,22702130.90909091,3.3639426470588205,150.76000000000002,147.4,146.23133333333334,146.399730217674
2017-07-21,59.98713281907401,-15.75562700964627,224.3409426460507,22691794.136363637,2.995030882352978,150.254,146.862,146.12766666666667,145.77671185548
2017-07-20,60.28597564326883,-15.005359056806041,224.37872511553536,22630314.272727273,2.5963838235294645,150.008,146.42266666666666,146.285,144.032260441338
2017-07-19,63.12255874865757,-4.376367614879408,224.40326520578546,23325662.272727273,1.7431485294117977,149.494,146.12199999999999,146.45266666666666,144.099354726497
2017-07-18,60.75211453413067,-9.512761020881587,224.43304709724322,24663758.818181816,0.6299720588235687,148.438,145.636,146.56700000000004,144.75112778233
2017-07-17,59.411950535862715,-15.54524361948959,224.4589051695933,25313603.40909091,-0.35879264705877745,147.52799999999996,145.35199999999998,146.6953333333334,143.850147381619
2017-07-14,58.08287871739158,-4.113475177305248,224.49334160911292,25665320.5,-1.4926161764705626,146.628,145.13333333333333,146.8916666666667,143.351732691864
2017-07-13,54.720324729590764,-11.59420289855069,224.5229363211477,26303201.59090909,-2.5512632352940727,145.656,144.906,147.02966666666669,142.853318002109
2017-07-12,48.60041425479667,-42.3333333333332,224.56066349300656,28444472.363636363,-3.5431161764705337,144.648,144.7793333333333,147.196,141.636035971361
2017-07-11,47.924307313912,-45.83333333333333,224.59875271870925,30262571.40909091,-4.144834411764691,144.31799999999998,144.73066666666668,147.46033333333338,139.69030170174
2017-07-10,46.460707715888844,-53.66666666666665,224.62918312958553,30329342.40909091,-4.580947941176532,143.91199999999998,144.78466666666665,147.7296666666667,139.489018846262
2017-07-07,43.71017206723391,-68.33333333333323,224.66184075505376,30328388.363636363,-4.893212647058817,143.704,144.59866666666667,148.02333333333334,139.038528645907
2017-07-06,38.908096911178234,-91.2828947368421,224.69191341345518,30665807.181818184,-5.164565588235348,143.604,144.60599999999997,148.3286666666667,138.195057632475
2017-07-05,42.030972579972904,-68.91447368421034,224.7302324043221,30720483.545454547,-5.098702647058815,144.224,144.768,148.69766666666672,136.805247439889
2017-07-03,40.094046208691,-78.61842105263143,224.7641036743097,31002354.363636363,-5.214224117647092,144.152,144.93466666666663,149.0276666666667,138.108793551556
2017-06-30,41.22125657280158,-70.06578947368392,224.78651213596768,31099001.636363637,-5.031476764705928,144.61599999999999,145.06266666666667,149.3463333333334,137.543284576642
2017-06-29,40.200520697123544,-75.65789473684185,224.82254645694005,31163867.863636363,-5.00715323529414,145.06800000000004,145.39333333333332,149.63033333333337,138.041699266397
2017-06-28,44.76517892412333,-72.05542725173194,224.87223839122214,30646935.272727273,-4.845133823529437,145.458,146.14733333333334,149.84933333333336,137.71581273848
2017-06-27,38.423768775188876,-88.53073463268365,224.9065366809908,30639899.136363637,-4.950977058823582,145.46599999999998,146.78333333333333,150.17066666666662,139.77656578266
2017-06-26,42.98441306873779,-73.73004354136427,224.94528720598697,30388704.0,-5.0207711764706175,145.72199999999998,147.49800000000002,150.56966666666665,137.763737227879
2017-06-23,44.0530472410293,-70.39187227866465,224.9845377282749,30094467.318181816,-5.48015352941178,145.826,148.0386666666667,150.91233333333332,139.76698088478
2017-06-22,42.16649690418762,-75.10885341074015,225.0389574804198,29388989.227272727,-6.0881829411765125,145.024,148.65,151.16799999999998,140.207886187255
2017-06-21,42.65969674311573,-73.36719883889684,225.06846435695846,29564450.272727273,-6.617812058823574,144.756,149.1533333333333,151.4223333333333,139.584867825061
2017-06-20,40.33772049879181,-79.60812772133525,225.10145655692887,29823315.59090909,-6.567634705882369,144.614,149.6126666666667,151.693,139.814905374179
2017-06-19,42.828280028265624,-69.95645863570381,225.1400780901671,30217322.045454547,-6.534517058823553,144.93,150.19000000000003,151.95966666666666,138.990604156507
2017-06-16,30.66345534856029,-99.49201741654556,225.19062534176405,31045789.045454547,-6.7403994117647414,144.74599999999998,150.6746666666667,152.04699999999997,140.265395574535
2017-06-15,33.997265460894255,-84.89469862018892,225.2715281422805,29667942.90909091,-5.302193529411795,146.088,151.44799999999998,152.18899999999996,136.364342137413
2017-06-14,35.542710300978,-80.32665181885667,225.3228623462014,29388140.454545453,-2.988647058823517,148.228,152.05133333333333,152.2813333333333,138.300491509154
2017-06-13,38.19255444240725,-69.71046770601326,225.37211192070075,29433403.40909091,-1.0271794117647062,150.27,152.62733333333335,152.35966666666664,139.134377624706
2017-06-12,34.48148596119481,-78.3964365256125,225.4249447473449,29119294.90909091,0.7281441176470764,151.84199999999998,153.12066666666666,152.3593333333333,140.505018021532
2017-06-09,41.526130630007984,-70.28112449799211,225.5394363202268,27005584.09090909,2.6807617647059203,153.544,153.63000000000002,152.30033333333327,139.383584969583
2017-06-08,61.09187427272713,-26.3297872340421,225.63558226508889,25835025.272727273,3.6390558823529773,154.83800000000002,153.86733333333333,152.1273333333333,142.79580861483
2017-06-07,62.8299391090094,-12.577319587628576,225.66507508667635,27085098.681818184,3.5803500000000383,154.476,153.55133333333333,151.75033333333332,148.556332240653
2017-06-06,60.290133373101796,-22.29508196721336,225.69421661217706,27369556.772727273,3.6012617647059244,153.954,153.558,151.389,148.920558360089
2017-06-05,58.8130758111486,-33.543307086614135,225.73138852043172,27221690.681818184,3.8070852941176554,153.798,153.64133333333334,151.02866666666665,148.038747755138
2017-06-02,65.41772897629673,-17.291066282421,225.76715639990823,28147389.40909091,4.141085294117687,153.734,153.786,150.64,147.540333065383
2017-06-01,59.03882411605399,-50.0,225.80605390954454,28946547.545454547,4.411408823529456,153.41799999999998,153.68599999999998,150.20633333333333,148.997237543129
2017-05-31,57.698253605071535,-56.05187319884749,225.82959524636385,29728313.681818184,4.869673529411813,153.45,153.69133333333332,149.78966666666665,146.82146572439
2017-05-30,61.76520068872276,-42.939481268011804,225.86461998637432,29565095.227272727,5.3759676470588715,153.658,153.77333333333334,149.4043333333333,146.418900013434
2017-05-26,61.59948329429218,-43.804034582132466,225.89319549559934,29297799.59090909,5.65750882352944,153.722,153.72933333333333,149.00966666666665,147.291125720505
2017-05-25,62.69284708858246,-36.48293963254592,225.92439241894272,29212054.318181816,5.859097058823551,153.61200000000002,153.41933333333333,148.59099999999998,147.233616333226
2017-05-24,61.39584860695396,-33.46814964610715,225.9517701552316,29195504.454545453,5.853538235294167,153.34600000000003,152.93,148.1886666666667,147.482823678103
2017-05-23,63.16565451176837,-26.29151291512909,225.9792804676124,29100739.863636363,5.855920588235307,152.72799999999998,152.51133333333334,147.79833333333332,146.974824090469
2017-05-22,63.8718208576639,-21.48626817447494,226.00757458393326,28982651.545454547,6.4092441176470345,153.06199999999998,152.092,147.444,147.415729392944
2017-05-19,61.93778398515774,-28.998384491114738,226.04030540352662,28998702.681818184,7.129067647058804,153.404,151.598,147.089,147.597842452662
2017-05-18,60.8496302536674,-33.198707592891886,226.07908804259736,28560865.727272727,7.861332352941133,154.012,150.97066666666666,146.77566666666664,146.706446949831
2017-05-17,55.66672248153169,-47.83258594917793,226.12802149904908,27703107.954545453,8.294538235294112,154.29399999999998,150.38733333333332,146.49166666666667,146.208032260076
2017-05-16,77.33774857161609,-8.819133034379725,226.20298111364744,26149217.772727273,8.715655882352934,154.89600000000002,149.94933333333333,146.30900000000003,144.013090645578
2017-05-15,78.58950850217724,-7.100149476831221,226.2310741932336,26048054.227272727,8.854773529411773,154.6,149.21999999999997,145.91666666666666,149.016407338888
2017-05-12,80.69883724045336,-2.43346007604558,226.26735628178042,25790794.272727273,8.42630294117646,154.062,148.416,145.51533333333333,149.236859990126
2017-05-11,77.71332574606824,-7.948717948718015,226.31282739580752,25693174.227272727,7.317773529411795,152.63400000000001,147.494,145.10966666666667,149.620255905322
2017-05-10,76.63636042258773,-12.43284727551807,226.3522095704985,25314916.90909091,6.330444117647062,151.15,146.72666666666663,144.782,147.559502861143
2017-05-09,80.45583004511644,-6.486880466472204,226.3897108075658,24899758.09090909,5.264532352941188,149.91000000000003,145.88799999999998,144.46666666666667,146.294296340995
2017-05-08,79.16115630776827,-5.207547169811304,226.44586946458963,24082424.954545453,4.303944117647092,148.614,145.0353333333333,144.02966666666666,146.991117666383
2017-05-05,72.058142796143,-0.23446658851092392,226.51808472905705,23126308.636363637,3.555767647058815,147.32800000000003,144.29,143.6173333333333,146.055658900794
2017-05-04,65.50794041868369,-20.41884816753926,226.56062532616644,22788291.772727273,2.957150000000013,146.266,143.76266666666666,143.3493333333333,142.189732369533
2017-05-03,68.77308856452134,-13.481675392670144,226.59785364710777,22634375.5,2.5807676470588774,145.718,143.44733333333338,143.179,139.870176450777
2017-05-02,71.58622211193533,-7.591623036649365,226.67094331038706,21450949.0,2.37863617647065,145.042,143.08533333333332,142.93833333333336,140.376087824003
2017-05-01,69.16580516640121,-8.683473389355424,226.7425223716014,20353451.636363637,2.0044008823529396,144.446,142.796,142.73666666666668,140.805635216366
2017-04-28,58.93113369887266,-25.826446280991718,226.79646771568437,20152861.272727273,1.7059597058823783,143.858,142.58,142.517,139.917903938817
2017-04-27,59.81199043790503,-22.933884297520926,226.8310360984861,20721699.772727273,1.5427376470588285,143.58199999999997,142.58066666666667,142.41833333333335,137.121073139658
2017-04-26,59.368893136736844,-25.206611570247894,226.85465693683065,21145733.727272727,1.3747670588235508,143.31199999999998,142.596,142.30733333333336,137.254710106171
2017-04-25,64.4692017811631,-17.22222222222233,226.88785577325498,21252748.363636363,0.9597382352940826,142.712,142.66866666666667,142.151,137.149709632482
2017-04-24,61.23096261307696,-33.70370370370407,226.91893467336678,21319784.727272727,0.5447970588234909,142.046,142.61333333333332,141.97333333333336,137.961076929166
2017-04-21,55.4239708023487,-59.07407407407397,226.94746169293742,21716413.454545453,0.2356808823529093,141.684,142.61466666666666,141.82333333333332,137.11152764205
2017-04-20,56.3973192203915,-55.92592592592606,226.97677735948363,22725912.727272727,0.21553382352936978,141.44,142.72533333333334,141.70366666666666,135.803794469747
2017-04-19,47.540595200952886,-88.51851851851845,227.01632130817518,22645116.181818184,0.19767205882348549,141.31200000000004,142.83733333333333,141.58900000000003,135.966067929084
2017-04-18,50.34624182900754,-78.88888888888917,227.04612132593303,23852233.318181816,0.3628632352940997,141.502,143.04533333333333,141.55033333333333,134.286060350067
2017-04-17,53.92657742222255,-67.22222222222207,227.07129364445112,24058344.863636363,0.8583567647058601,141.89600000000002,143.02399999999997,141.48833333333332,134.782426225685
2017-04-13,49.82435697286042,-64.47368421052624,227.0996859455499,24472421.227272727,1.4612244117646753,142.198,142.94466666666668,141.42,135.383792574993
2017-04-12,54.12731362149433,-53.50877192982448,227.1302356712426,24358156.90909091,2.0841949999999656,142.71999999999997,142.936,141.3503333333333,134.639243761565
2017-04-11,53.278036691663864,-55.99415204678378,227.16507851727468,24225053.136363637,2.833136176470532,143.164,142.91066666666666,141.28333333333333,135.355156082168
2017-04-10,63.10571576781579,-33.47953216374297,227.21713010211653,23735663.363636363,3.447842058823511,143.792,142.7913333333333,141.12866666666665,135.192882622831
2017-04-07,64.32191646025137,-30.99415204678368,227.24898116384045,23882140.954545453,3.693527941176484,143.898,142.67733333333337,140.92066666666668,136.662889254471
2017-04-06,66.56421662145672,-26.315789473684365,227.27695458973017,23974642.681818184,3.9194691176470258,143.962,142.45400000000004,140.69799999999998,136.825162713808
2017-04-05,69.07988996948481,-21.052631578947327,227.31234757427384,23806336.454545453,4.175854411764732,144.01600000000002,142.256,140.46033333333335,137.130618637266
2017-04-04,74.52882699429915,-1.9138755980857494,227.35847108563328,23535072.363636363,4.28714852941178,144.036,142.01866666666672,140.23000000000002,137.474256551156
2017-04-03,71.5566189756951,-13.605442176870952,227.39166392906537,23611425.40909091,4.237148529411741,143.842,141.63333333333335,139.96099999999998,138.19016887176
2017-03-31,71.44093698839247,-14.285714285714354,227.42530331713292,23894392.227272727,3.807089705882362,143.278,141.33333333333337,139.69500000000002,137.168800627698
2017-03-30,73.30974779392136,-9.6938775510203,227.4584144041247,24655889.227272727,3.6158838235294297,142.67400000000004,141.032,139.41783333333333,137.130618637266
2017-03-29,74.58463784894248,-6.303236797274349,227.49401696772352,24759325.954545453,3.394662058823542,142.072,140.68200000000004,139.1371666666667,137.388347072683
2017-03-28,73.87408865565097,-3.433476394849518,227.54309597359293,24353301.90909091,3.1191326470588194,141.53199999999998,140.3406666666667,138.83383333333333,137.569711527236
2017-03-27,65.76391547725959,-33.39130434782636,227.60003009860898,23826110.09090909,3.2314267647058728,140.73999999999998,140.05533333333335,138.4835,137.264255603779
2017-03-24,64.93310943961683,-37.565217391304785,227.641518290327,23699432.454545453,3.7210149999999658,140.856,139.95266666666666,138.19150000000002,134.476970302228
2017-03-23,66.68623847042407,-32.69565217391346,227.68066481456972,23628585.59090909,3.9648385294117645,140.726,139.89533333333333,137.91750000000002,134.247878359634
2017-03-22,69.81161732989014,-24.000000000000416,227.71620739805616,23817715.363636363,4.241404411764734,140.68,139.76466666666664,137.62150000000003,134.51515229266
2017-03-21,64.99812662312272,-51.478260869565354,227.76148230563211,23651262.272727273,4.433796764705903,140.488,139.656,137.29183333333333,134.992427173062
2017-03-20,76.63134824921073,-0.8988764044942055,227.83089007090712,22881018.772727273,4.625679117647081,140.31800000000004,139.46599999999998,136.9735,133.48423855099
2017-03-17,72.48139489399345,-23.8425925925925,227.86864193623316,23521067.045454547,4.857679117647081,139.86599999999999,139.16400000000002,136.56083333333333,135.030609163495
2017-03-16,78.65797907354627,-6.962025316455947,227.9463340030045,23036579.363636363,5.111624411764723,139.696,138.942,136.1788333333333,133.627421015111
2017-03-15,78.08828284026298,-5.303376537905984,227.9802836679105,23209462.227272727,5.115271470588226,139.294,138.66466666666668,135.7808333333333,134.295605847675
2017-03-14,73.96356617716182,-25.7792181810907,228.0259784270104,22953720.59090909,5.549689411764717,139.002,138.44133333333332,135.14383333333333,134.07605940269
2017-03-13,75.85780733973317,-21.578041851718893,228.05351390967473,23546483.954545453,6.149601176470554,139.108,138.28866666666667,134.56516666666667,132.672871254306
2017-03-10,75.69264830189627,-22.778377945825287,228.0848735841909,23800227.363636363,6.715161764705869,139.136,138.05666666666667,133.99016666666665,132.873326704075
2017-03-09,74.44822358259863,-30.869346927741077,228.120245200089,24644365.545454547,7.313517941176485,139.26399999999998,137.80366666666666,133.41683333333333,132.816053718427
2017-03-08,76.99445514902374,-23.50886224902567,228.16062878154807,24857548.272727273,8.168377941176459,139.32,137.59233333333336,132.85683333333333,132.376960828456
2017-03-07,81.1841611417386,-13.406142862192066,228.1943628474141,25121187.59090909,8.645730882352922,139.478,137.32700000000003,132.2225,132.682416751914
2017-03-06,80.84919916114586,-13.35401075605393,228.22576716002382,25860465.5,8.775025000000028,138.972,136.9116666666667,131.5745,133.178782627533
2017-03-03,84.25372414239968,-6.622745264723981,228.26503550641584,29962056.227272727,8.897227647058855,138.49,136.43033333333335,130.92983333333333,133.006963670588
2017-03-02,83.0160817210062,-16.02459713681554,228.30394295251173,31217959.5,8.850845294117647,137.866,135.93966666666668,130.26316666666665,133.426965565342
2017-03-01,89.6380860908937,-3.9867109634553,228.3513008449613,31407346.727272727,8.92070000000001,137.38,135.47833333333335,129.6308333333333,132.644234761482
2017-02-28,86.18642043970408,-7.704402515722984,228.4172926578501,30686817.59090909,9.058391176470607,136.844,134.92766666666665,128.97116666666665,133.43651106295
2017-02-27,86.09424999258364,-7.823613086770738,228.46092114353502,30816577.40909091,9.458552941176507,136.786,134.481,128.3728333333333,130.763771732696
2017-02-24,85.69541944097165,-9.557109557109495,228.49865655282892,31376997.727272727,9.754832352941193,136.54399999999998,133.95766666666668,127.7835,130.706498747047
2017-02-23,85.50960947813924,-10.193133047210186,228.53955862108725,31442200.136363637,10.212250588235307,136.281,133.41566666666665,127.21983333333331,130.44877031163
2017-02-22,90.37292167058062,-0.1070663811562195,228.57839682274064,31499565.227272727,10.533838823529422,136.07700000000003,132.897,126.63916666666665,130.324678842725
2017-02-21,89.99957983963998,-0.513347022587386,228.61735485531216,32034154.318181816,10.664544705882378,135.65900000000002,131.84633333333335,126.03516666666664,130.878317703992
2017-02-17,89.05774081625786,-3.5143769968051832,228.66336878656946,32083705.90909091,10.638250588235309,134.977,130.84166666666664,125.40883333333332,130.486952302062
2017-02-16,88.67889024795433,-5.910543130990486,228.70550652328944,32152558.818181816,10.594552058823552,134.257,129.92366666666666,124.7718333333333,129.551493536473
2017-02-15,89.95132791800529,-4.8562300319490035,228.7485036048035,32691435.545454547,10.414177941176462,133.67199999999997,129.03,124.12766666666667,129.193537376171
2017-02-14,89.53734181985315,-0.48375950241875043,228.8163279992055,32259110.454545453,10.20741323529414,132.978,128.12133333333335,123.48233333333334,129.351038086704
2017-02-13,87.90353416593264,-3.914327917282138,228.88036550976835,31980019.40909091,10.160207352941185,132.28,127.118,122.84233333333333,128.88330870391
2017-02-10,86.58831775257538,-6.1011904761904265,228.9253623013477,32186981.772727273,9.949383823529402,131.68,126.23733333333332,122.29033333333334,127.231937617717
2017-02-09,88.8894394857338,-0.19312475859409578,228.96496818514598,32386826.90909091,9.638472058823567,131.07199999999997,125.42933333333332,121.77833333333334,126.115114397575
2017-02-08,88.53094235332784,-1.4150943396226954,229.02119897130896,32623740.045454547,9.431104411764721,130.29399999999998,124.58666666666666,121.273,126.401479325816
2017-02-07,88.05043076831592,-4.402515723270459,229.06695380170592,33021368.59090909,9.282839705882367,129.636,123.7833333333333,120.75566666666666,125.494657053051
2017-02-06,86.80204250097225,-1.886792452830261,229.14336372918558,32294538.863636363,7.676824999999994,127.6,123.01466666666667,120.24766666666666,125.009938217115
2017-02-03,85.42206347623836,-11.491442542787249,229.19796002100784,32034183.954545453,6.369354411764675,125.86800000000001,122.26466666666667,119.80666666666666,123.831406145426
2017-02-02,84.74899887725269,-15.9739201303994,229.24839873357664,32228482.318181816,5.414207352941162,124.44199999999998,121.60933333333334,119.40233333333335,122.681386946439
2017-02-01,86.22770831843081,-14.169381107491914,229.31802960916474,32086475.681818184,4.505619117647029,123.124,121.02399999999997,119.006,122.1586509469
2017-01-31,69.73322025580363,-25.76832151300242,229.54961224970188,27679861.09090909,3.43494264705879,121.75,120.38133333333332,118.57999999999998,122.367745346716
2017-01-30,72.79648598979603,-19.148936170212803,229.65942365007598,26393720.136363637,3.4145308823529064,121.47399999999998,120.22399999999998,118.39566666666664,115.334570080186
2017-01-27,76.35604021521891,-10.888888888888776,229.72721735026883,25844599.772727273,3.5267661764705593,121.16400000000002,119.97600000000001,118.181,115.600690225406
2017-01-26,76.32244422824965,-8.375209380234509,229.7728763475484,25557624.318181816,3.4972849999999767,120.77399999999997,119.61999999999998,117.95566666666666,115.904827534229
2017-01-25,76.13350488340657,-3.497615262321131,229.83139969626941,25546182.40909091,3.399432058823507,120.34200000000001,119.22533333333331,117.66766666666666,115.895323243328
2017-01-24,68.76621881252002,-16.600790513834053,229.90428229870236,25146022.954545453,3.5368438235293667,119.96399999999998,118.84333333333333,117.40333333333332,115.838297497924
2017-01-23,69.92046332868445,-12.06611570247941,229.9570043271284,25064837.818181816,3.726667352941149,119.97,118.56666666666666,117.14166666666665,114.022977935887
